id;mes;ano;RegiaoAdministrativa;natureza;quantidade
7743;3;2022;GUARÁ;USO E PORTE DE DROGAS;1
7744;4;2022;GUARÁ;USO E PORTE DE DROGAS;0
7745;5;2022;GUARÁ;USO E PORTE DE DROGAS;1
7746;6;2022;GUARÁ;USO E PORTE DE DROGAS;4
7747;7;2022;GUARÁ;USO E PORTE DE DROGAS;1
7748;8;2022;GUARÁ;USO E PORTE DE DROGAS;0
7749;9;2022;GUARÁ;USO E PORTE DE DROGAS;0
7750;10;2022;GUARÁ;USO E PORTE DE DROGAS;0
7751;11;2022;GUARÁ;USO E PORTE DE DROGAS;0
7752;12;2022;GUARÁ;USO E PORTE DE DROGAS;0
7753;1;2023;GUARÁ;ESTUPRO;0
7754;2;2023;GUARÁ;ESTUPRO;0
7755;3;2023;GUARÁ;ESTUPRO;1
7756;4;2023;GUARÁ;ESTUPRO;0
7757;5;2023;GUARÁ;ESTUPRO;1
7758;6;2023;GUARÁ;ESTUPRO;0
7759;7;2023;GUARÁ;ESTUPRO;1
7760;8;2023;GUARÁ;ESTUPRO;0
7761;9;2023;GUARÁ;ESTUPRO;0
7762;10;2023;GUARÁ;ESTUPRO;1
7763;11;2023;GUARÁ;ESTUPRO;1
7764;12;2023;GUARÁ;ESTUPRO;1
7765;1;2023;GUARÁ;FURTO A TRANSEUNTE;0
7766;2;2023;GUARÁ;FURTO A TRANSEUNTE;0
7767;3;2023;GUARÁ;FURTO A TRANSEUNTE;0
7768;4;2023;GUARÁ;FURTO A TRANSEUNTE;0
7769;5;2023;GUARÁ;FURTO A TRANSEUNTE;0
7770;6;2023;GUARÁ;FURTO A TRANSEUNTE;0
7771;7;2023;GUARÁ;FURTO A TRANSEUNTE;0
7772;8;2023;GUARÁ;FURTO A TRANSEUNTE;0
7773;9;2023;GUARÁ;FURTO A TRANSEUNTE;0
7774;10;2023;GUARÁ;FURTO A TRANSEUNTE;0
7775;11;2023;GUARÁ;FURTO A TRANSEUNTE;0
7776;12;2023;GUARÁ;FURTO A TRANSEUNTE;0
7777;1;2023;GUARÁ;FURTO EM VEÍCULO;1
7778;2;2023;GUARÁ;FURTO EM VEÍCULO;0
7779;3;2023;GUARÁ;FURTO EM VEÍCULO;0
7780;4;2023;GUARÁ;FURTO EM VEÍCULO;2
7781;5;2023;GUARÁ;FURTO EM VEÍCULO;0
7782;6;2023;GUARÁ;FURTO EM VEÍCULO;0
7783;7;2023;GUARÁ;FURTO EM VEÍCULO;0
7784;8;2023;GUARÁ;FURTO EM VEÍCULO;2
7785;9;2023;GUARÁ;FURTO EM VEÍCULO;0
7786;10;2023;GUARÁ;FURTO EM VEÍCULO;1
7787;11;2023;GUARÁ;FURTO EM VEÍCULO;0
7788;12;2023;GUARÁ;FURTO EM VEÍCULO;1
7789;1;2023;GUARÁ;HOMICÍDIO;0
7790;2;2023;GUARÁ;HOMICÍDIO;0
7791;3;2023;GUARÁ;HOMICÍDIO;0
7792;4;2023;GUARÁ;HOMICÍDIO;0
7793;5;2023;GUARÁ;HOMICÍDIO;1
7794;6;2023;GUARÁ;HOMICÍDIO;0
7795;7;2023;GUARÁ;HOMICÍDIO;1
7796;8;2023;GUARÁ;HOMICÍDIO;0
7797;9;2023;GUARÁ;HOMICÍDIO;0
7798;10;2023;GUARÁ;HOMICÍDIO;0
7799;11;2023;GUARÁ;HOMICÍDIO;0
7800;12;2023;GUARÁ;HOMICÍDIO;0
7801;1;2023;GUARÁ;LATROCÍNIO;2
7802;2;2023;GUARÁ;LATROCÍNIO;0
7803;3;2023;GUARÁ;LATROCÍNIO;0
7804;4;2023;GUARÁ;LATROCÍNIO;0
7805;5;2023;GUARÁ;LATROCÍNIO;0
7806;6;2023;GUARÁ;LATROCÍNIO;0
7807;7;2023;GUARÁ;LATROCÍNIO;0
7808;8;2023;GUARÁ;LATROCÍNIO;0
7809;9;2023;GUARÁ;LATROCÍNIO;0
7810;10;2023;GUARÁ;LATROCÍNIO;0
7811;11;2023;GUARÁ;LATROCÍNIO;0
7812;12;2023;GUARÁ;LATROCÍNIO;0
7813;1;2023;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
7814;2;2023;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
7815;3;2023;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
7816;4;2023;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
7817;5;2023;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
7818;6;2023;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
7819;7;2023;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
7820;8;2023;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
7821;9;2023;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
7822;10;2023;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
7823;11;2023;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
7824;12;2023;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
7825;1;2023;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;0
7826;2;2023;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;1
7827;3;2023;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;1
7828;4;2023;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;2
7829;5;2023;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;1
7830;6;2023;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;0
7831;7;2023;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;0
7832;8;2023;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;0
7833;9;2023;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;1
7834;10;2023;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;1
7835;11;2023;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;1
7836;12;2023;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;0
7837;1;2023;GUARÁ;POSSE/PORTE DE ARMA;0
7838;2;2023;GUARÁ;POSSE/PORTE DE ARMA;1
7839;3;2023;GUARÁ;POSSE/PORTE DE ARMA;1
7840;4;2023;GUARÁ;POSSE/PORTE DE ARMA;0
7841;5;2023;GUARÁ;POSSE/PORTE DE ARMA;0
7842;6;2023;GUARÁ;POSSE/PORTE DE ARMA;0
7843;7;2023;GUARÁ;POSSE/PORTE DE ARMA;3
7844;8;2023;GUARÁ;POSSE/PORTE DE ARMA;1
7845;9;2023;GUARÁ;POSSE/PORTE DE ARMA;2
7846;10;2023;GUARÁ;POSSE/PORTE DE ARMA;0
7847;11;2023;GUARÁ;POSSE/PORTE DE ARMA;2
7848;12;2023;GUARÁ;POSSE/PORTE DE ARMA;1
7849;1;2023;GUARÁ;ROUBO A TRANSEUNTE;0
7850;2;2023;GUARÁ;ROUBO A TRANSEUNTE;0
7851;3;2023;GUARÁ;ROUBO A TRANSEUNTE;1
7852;4;2023;GUARÁ;ROUBO A TRANSEUNTE;1
7853;5;2023;GUARÁ;ROUBO A TRANSEUNTE;1
7854;6;2023;GUARÁ;ROUBO A TRANSEUNTE;0
7855;7;2023;GUARÁ;ROUBO A TRANSEUNTE;0
7856;8;2023;GUARÁ;ROUBO A TRANSEUNTE;0
7857;9;2023;GUARÁ;ROUBO A TRANSEUNTE;0
7858;10;2023;GUARÁ;ROUBO A TRANSEUNTE;0
7859;11;2023;GUARÁ;ROUBO A TRANSEUNTE;2
7860;12;2023;GUARÁ;ROUBO A TRANSEUNTE;0
7861;1;2023;GUARÁ;ROUBO DE VEÍCULO;1
7862;2;2023;GUARÁ;ROUBO DE VEÍCULO;0
7863;3;2023;GUARÁ;ROUBO DE VEÍCULO;0
7864;4;2023;GUARÁ;ROUBO DE VEÍCULO;0
7865;5;2023;GUARÁ;ROUBO DE VEÍCULO;1
7866;6;2023;GUARÁ;ROUBO DE VEÍCULO;1
7867;7;2023;GUARÁ;ROUBO DE VEÍCULO;0
7868;8;2023;GUARÁ;ROUBO DE VEÍCULO;0
7869;9;2023;GUARÁ;ROUBO DE VEÍCULO;0
7870;10;2023;GUARÁ;ROUBO DE VEÍCULO;0
7871;11;2023;GUARÁ;ROUBO DE VEÍCULO;1
7872;12;2023;GUARÁ;ROUBO DE VEÍCULO;0
7873;1;2023;GUARÁ;ROUBO EM COLETIVO;0
7874;2;2023;GUARÁ;ROUBO EM COLETIVO;0
7875;3;2023;GUARÁ;ROUBO EM COLETIVO;0
7876;4;2023;GUARÁ;ROUBO EM COLETIVO;0
7877;5;2023;GUARÁ;ROUBO EM COLETIVO;0
7878;6;2023;GUARÁ;ROUBO EM COLETIVO;0
7879;7;2023;GUARÁ;ROUBO EM COLETIVO;0
7880;8;2023;GUARÁ;ROUBO EM COLETIVO;3
7881;9;2023;GUARÁ;ROUBO EM COLETIVO;0
7882;10;2023;GUARÁ;ROUBO EM COLETIVO;0
7883;11;2023;GUARÁ;ROUBO EM COLETIVO;1
7884;12;2023;GUARÁ;ROUBO EM COLETIVO;0
7885;1;2023;GUARÁ;ROUBO EM COMÉRCIO;0
7886;2;2023;GUARÁ;ROUBO EM COMÉRCIO;0
7887;3;2023;GUARÁ;ROUBO EM COMÉRCIO;0
7888;4;2023;GUARÁ;ROUBO EM COMÉRCIO;0
7889;5;2023;GUARÁ;ROUBO EM COMÉRCIO;0
7890;6;2023;GUARÁ;ROUBO EM COMÉRCIO;0
7891;7;2023;GUARÁ;ROUBO EM COMÉRCIO;0
7892;8;2023;GUARÁ;ROUBO EM COMÉRCIO;0
7893;9;2023;GUARÁ;ROUBO EM COMÉRCIO;0
7894;10;2023;GUARÁ;ROUBO EM COMÉRCIO;0
7895;11;2023;GUARÁ;ROUBO EM COMÉRCIO;1
7896;12;2023;GUARÁ;ROUBO EM COMÉRCIO;0
7897;1;2023;GUARÁ;ROUBO EM RESIDÊNCIA;0
7898;2;2023;GUARÁ;ROUBO EM RESIDÊNCIA;0
7899;3;2023;GUARÁ;ROUBO EM RESIDÊNCIA;0
7900;4;2023;GUARÁ;ROUBO EM RESIDÊNCIA;0
7901;5;2023;GUARÁ;ROUBO EM RESIDÊNCIA;0
7902;6;2023;GUARÁ;ROUBO EM RESIDÊNCIA;1
7903;7;2023;GUARÁ;ROUBO EM RESIDÊNCIA;0
7904;8;2023;GUARÁ;ROUBO EM RESIDÊNCIA;0
7905;9;2023;GUARÁ;ROUBO EM RESIDÊNCIA;0
7906;10;2023;GUARÁ;ROUBO EM RESIDÊNCIA;0
7907;11;2023;GUARÁ;ROUBO EM RESIDÊNCIA;0
7908;12;2023;GUARÁ;ROUBO EM RESIDÊNCIA;0
7909;1;2023;GUARÁ;TENTATIVA DE HOMICÍDIO;0
7910;2;2023;GUARÁ;TENTATIVA DE HOMICÍDIO;0
7911;3;2023;GUARÁ;TENTATIVA DE HOMICÍDIO;0
7912;4;2023;GUARÁ;TENTATIVA DE HOMICÍDIO;0
7913;5;2023;GUARÁ;TENTATIVA DE HOMICÍDIO;0
7914;6;2023;GUARÁ;TENTATIVA DE HOMICÍDIO;1
7915;7;2023;GUARÁ;TENTATIVA DE HOMICÍDIO;1
7916;8;2023;GUARÁ;TENTATIVA DE HOMICÍDIO;0
7917;9;2023;GUARÁ;TENTATIVA DE HOMICÍDIO;0
7918;10;2023;GUARÁ;TENTATIVA DE HOMICÍDIO;0
7919;11;2023;GUARÁ;TENTATIVA DE HOMICÍDIO;0
7920;12;2023;GUARÁ;TENTATIVA DE HOMICÍDIO;0
7921;1;2023;GUARÁ;TENTATIVA DE LATROCÍNIO;0
7922;2;2023;GUARÁ;TENTATIVA DE LATROCÍNIO;0
7923;3;2023;GUARÁ;TENTATIVA DE LATROCÍNIO;0
7924;4;2023;GUARÁ;TENTATIVA DE LATROCÍNIO;0
7925;5;2023;GUARÁ;TENTATIVA DE LATROCÍNIO;0
7926;6;2023;GUARÁ;TENTATIVA DE LATROCÍNIO;0
7927;7;2023;GUARÁ;TENTATIVA DE LATROCÍNIO;0
7928;8;2023;GUARÁ;TENTATIVA DE LATROCÍNIO;0
7929;9;2023;GUARÁ;TENTATIVA DE LATROCÍNIO;0
7930;10;2023;GUARÁ;TENTATIVA DE LATROCÍNIO;0
7931;11;2023;GUARÁ;TENTATIVA DE LATROCÍNIO;0
7932;12;2023;GUARÁ;TENTATIVA DE LATROCÍNIO;0
7933;1;2023;GUARÁ;TRÁFICO DE DROGAS;0
7934;2;2023;GUARÁ;TRÁFICO DE DROGAS;0
7935;3;2023;GUARÁ;TRÁFICO DE DROGAS;0
7936;4;2023;GUARÁ;TRÁFICO DE DROGAS;0
7937;5;2023;GUARÁ;TRÁFICO DE DROGAS;0
7938;6;2023;GUARÁ;TRÁFICO DE DROGAS;1
7939;7;2023;GUARÁ;TRÁFICO DE DROGAS;0
7940;8;2023;GUARÁ;TRÁFICO DE DROGAS;0
7941;9;2023;GUARÁ;TRÁFICO DE DROGAS;0
7942;10;2023;GUARÁ;TRÁFICO DE DROGAS;0
7943;11;2023;GUARÁ;TRÁFICO DE DROGAS;1
7944;12;2023;GUARÁ;TRÁFICO DE DROGAS;0
7945;1;2023;GUARÁ;USO E PORTE DE DROGAS;1
7946;2;2023;GUARÁ;USO E PORTE DE DROGAS;0
7947;3;2023;GUARÁ;USO E PORTE DE DROGAS;2
7948;4;2023;GUARÁ;USO E PORTE DE DROGAS;0
7949;5;2023;GUARÁ;USO E PORTE DE DROGAS;1
7950;6;2023;GUARÁ;USO E PORTE DE DROGAS;1
7951;7;2023;GUARÁ;USO E PORTE DE DROGAS;0
7952;8;2023;GUARÁ;USO E PORTE DE DROGAS;1
7953;9;2023;GUARÁ;USO E PORTE DE DROGAS;0
7954;10;2023;GUARÁ;USO E PORTE DE DROGAS;1
7955;11;2023;GUARÁ;USO E PORTE DE DROGAS;1
7956;12;2023;GUARÁ;USO E PORTE DE DROGAS;1
7957;1;2024;GUARÁ;ESTUPRO;1
7958;2;2024;GUARÁ;ESTUPRO;0
7959;3;2024;GUARÁ;ESTUPRO;0
7960;4;2024;GUARÁ;ESTUPRO;0
7961;5;2024;GUARÁ;ESTUPRO;0
7962;6;2024;GUARÁ;ESTUPRO;1
7963;7;2024;GUARÁ;ESTUPRO;1
7964;8;2024;GUARÁ;ESTUPRO;1
7965;9;2024;GUARÁ;ESTUPRO;0
7966;10;2024;GUARÁ;ESTUPRO;0
7967;11;2024;GUARÁ;ESTUPRO;2
7968;12;2024;GUARÁ;ESTUPRO;0
7969;1;2024;GUARÁ;FURTO A TRANSEUNTE;0
7970;2;2024;GUARÁ;FURTO A TRANSEUNTE;0
7971;3;2024;GUARÁ;FURTO A TRANSEUNTE;0
7972;4;2024;GUARÁ;FURTO A TRANSEUNTE;0
7973;5;2024;GUARÁ;FURTO A TRANSEUNTE;0
7974;6;2024;GUARÁ;FURTO A TRANSEUNTE;0
7975;7;2024;GUARÁ;FURTO A TRANSEUNTE;0
7976;8;2024;GUARÁ;FURTO A TRANSEUNTE;0
7977;9;2024;GUARÁ;FURTO A TRANSEUNTE;0
7978;10;2024;GUARÁ;FURTO A TRANSEUNTE;0
7979;11;2024;GUARÁ;FURTO A TRANSEUNTE;1
7980;12;2024;GUARÁ;FURTO A TRANSEUNTE;0
7981;1;2024;GUARÁ;FURTO EM VEÍCULO;2
7982;2;2024;GUARÁ;FURTO EM VEÍCULO;0
7983;3;2024;GUARÁ;FURTO EM VEÍCULO;0
7984;4;2024;GUARÁ;FURTO EM VEÍCULO;0
7985;5;2024;GUARÁ;FURTO EM VEÍCULO;1
7986;6;2024;GUARÁ;FURTO EM VEÍCULO;0
7987;7;2024;GUARÁ;FURTO EM VEÍCULO;0
7988;8;2024;GUARÁ;FURTO EM VEÍCULO;0
7989;9;2024;GUARÁ;FURTO EM VEÍCULO;0
7990;10;2024;GUARÁ;FURTO EM VEÍCULO;1
7991;11;2024;GUARÁ;FURTO EM VEÍCULO;0
7992;12;2024;GUARÁ;FURTO EM VEÍCULO;0
7993;1;2024;GUARÁ;HOMICÍDIO;0
7994;2;2024;GUARÁ;HOMICÍDIO;0
7995;3;2024;GUARÁ;HOMICÍDIO;1
7996;4;2024;GUARÁ;HOMICÍDIO;0
7997;5;2024;GUARÁ;HOMICÍDIO;1
7998;6;2024;GUARÁ;HOMICÍDIO;0
7999;7;2024;GUARÁ;HOMICÍDIO;1
8000;8;2024;GUARÁ;HOMICÍDIO;0
8001;9;2024;GUARÁ;HOMICÍDIO;0
8002;10;2024;GUARÁ;HOMICÍDIO;0
8003;11;2024;GUARÁ;HOMICÍDIO;0
8004;12;2024;GUARÁ;HOMICÍDIO;0
8005;1;2024;GUARÁ;LATROCÍNIO;0
8006;2;2024;GUARÁ;LATROCÍNIO;0
8007;3;2024;GUARÁ;LATROCÍNIO;0
8008;4;2024;GUARÁ;LATROCÍNIO;0
8009;5;2024;GUARÁ;LATROCÍNIO;0
8010;6;2024;GUARÁ;LATROCÍNIO;0
8011;7;2024;GUARÁ;LATROCÍNIO;0
8012;8;2024;GUARÁ;LATROCÍNIO;0
8013;9;2024;GUARÁ;LATROCÍNIO;0
8014;10;2024;GUARÁ;LATROCÍNIO;0
8015;11;2024;GUARÁ;LATROCÍNIO;0
8016;12;2024;GUARÁ;LATROCÍNIO;1
8017;1;2024;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
8018;2;2024;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
8019;3;2024;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
8020;4;2024;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
8021;5;2024;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
8022;6;2024;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
8023;7;2024;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
8024;8;2024;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
8025;9;2024;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
8026;10;2024;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
8027;11;2024;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
8028;12;2024;GUARÁ;LESÃO CORPORAL SEG. DE MORTE;0
8029;1;2024;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;1
8030;2;2024;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;2
8031;3;2024;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;2
8032;4;2024;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;0
8033;5;2024;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;0
8034;6;2024;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;0
8035;7;2024;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;1
8036;8;2024;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;0
8037;9;2024;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;1
8038;10;2024;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;0
8039;11;2024;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;0
8040;12;2024;GUARÁ;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;0
8041;1;2024;GUARÁ;POSSE/PORTE DE ARMA;1
8042;2;2024;GUARÁ;POSSE/PORTE DE ARMA;1
8043;3;2024;GUARÁ;POSSE/PORTE DE ARMA;0
8044;4;2024;GUARÁ;POSSE/PORTE DE ARMA;0
8045;5;2024;GUARÁ;POSSE/PORTE DE ARMA;0
8046;6;2024;GUARÁ;POSSE/PORTE DE ARMA;0
8047;7;2024;GUARÁ;POSSE/PORTE DE ARMA;1
8048;8;2024;GUARÁ;POSSE/PORTE DE ARMA;1
8049;9;2024;GUARÁ;POSSE/PORTE DE ARMA;1
8050;10;2024;GUARÁ;POSSE/PORTE DE ARMA;0
8051;11;2024;GUARÁ;POSSE/PORTE DE ARMA;0
8052;12;2024;GUARÁ;POSSE/PORTE DE ARMA;0
8053;1;2024;GUARÁ;ROUBO A TRANSEUNTE;1
8054;2;2024;GUARÁ;ROUBO A TRANSEUNTE;1
8055;3;2024;GUARÁ;ROUBO A TRANSEUNTE;3
8056;4;2024;GUARÁ;ROUBO A TRANSEUNTE;1
8057;5;2024;GUARÁ;ROUBO A TRANSEUNTE;0
8058;6;2024;GUARÁ;ROUBO A TRANSEUNTE;1
8059;7;2024;GUARÁ;ROUBO A TRANSEUNTE;0
8060;8;2024;GUARÁ;ROUBO A TRANSEUNTE;1
8061;9;2024;GUARÁ;ROUBO A TRANSEUNTE;2
8062;10;2024;GUARÁ;ROUBO A TRANSEUNTE;0
8063;11;2024;GUARÁ;ROUBO A TRANSEUNTE;1
8064;12;2024;GUARÁ;ROUBO A TRANSEUNTE;0
8065;1;2024;GUARÁ;ROUBO DE VEÍCULO;0
8066;2;2024;GUARÁ;ROUBO DE VEÍCULO;0
8067;3;2024;GUARÁ;ROUBO DE VEÍCULO;2
8068;4;2024;GUARÁ;ROUBO DE VEÍCULO;0
8069;5;2024;GUARÁ;ROUBO DE VEÍCULO;0
8070;6;2024;GUARÁ;ROUBO DE VEÍCULO;0
8071;7;2024;GUARÁ;ROUBO DE VEÍCULO;0
8072;8;2024;GUARÁ;ROUBO DE VEÍCULO;0
8073;9;2024;GUARÁ;ROUBO DE VEÍCULO;2
8074;10;2024;GUARÁ;ROUBO DE VEÍCULO;0
8075;11;2024;GUARÁ;ROUBO DE VEÍCULO;0
8076;12;2024;GUARÁ;ROUBO DE VEÍCULO;1
8077;1;2024;GUARÁ;ROUBO EM COLETIVO;0
8078;2;2024;GUARÁ;ROUBO EM COLETIVO;0
8079;3;2024;GUARÁ;ROUBO EM COLETIVO;0
8080;4;2024;GUARÁ;ROUBO EM COLETIVO;0
8081;5;2024;GUARÁ;ROUBO EM COLETIVO;0
8082;6;2024;GUARÁ;ROUBO EM COLETIVO;0
8083;7;2024;GUARÁ;ROUBO EM COLETIVO;0
8084;8;2024;GUARÁ;ROUBO EM COLETIVO;0
8085;9;2024;GUARÁ;ROUBO EM COLETIVO;0
8086;10;2024;GUARÁ;ROUBO EM COLETIVO;0
8087;11;2024;GUARÁ;ROUBO EM COLETIVO;0
8088;12;2024;GUARÁ;ROUBO EM COLETIVO;0
8089;1;2024;GUARÁ;ROUBO EM COMÉRCIO;0
8090;2;2024;GUARÁ;ROUBO EM COMÉRCIO;0
8091;3;2024;GUARÁ;ROUBO EM COMÉRCIO;1
8092;4;2024;GUARÁ;ROUBO EM COMÉRCIO;0
8093;5;2024;GUARÁ;ROUBO EM COMÉRCIO;0
8094;6;2024;GUARÁ;ROUBO EM COMÉRCIO;1
8095;7;2024;GUARÁ;ROUBO EM COMÉRCIO;0
8096;8;2024;GUARÁ;ROUBO EM COMÉRCIO;0
8097;9;2024;GUARÁ;ROUBO EM COMÉRCIO;0
8098;10;2024;GUARÁ;ROUBO EM COMÉRCIO;0
8099;11;2024;GUARÁ;ROUBO EM COMÉRCIO;0
8100;12;2024;GUARÁ;ROUBO EM COMÉRCIO;0
8101;1;2024;GUARÁ;ROUBO EM RESIDÊNCIA;0
8102;2;2024;GUARÁ;ROUBO EM RESIDÊNCIA;0
8103;3;2024;GUARÁ;ROUBO EM RESIDÊNCIA;0
8104;4;2024;GUARÁ;ROUBO EM RESIDÊNCIA;0
8105;5;2024;GUARÁ;ROUBO EM RESIDÊNCIA;0
8106;6;2024;GUARÁ;ROUBO EM RESIDÊNCIA;0
8107;7;2024;GUARÁ;ROUBO EM RESIDÊNCIA;0
8108;8;2024;GUARÁ;ROUBO EM RESIDÊNCIA;0
8109;9;2024;GUARÁ;ROUBO EM RESIDÊNCIA;0
8110;10;2024;GUARÁ;ROUBO EM RESIDÊNCIA;0
8111;11;2024;GUARÁ;ROUBO EM RESIDÊNCIA;0
8112;12;2024;GUARÁ;ROUBO EM RESIDÊNCIA;0
8113;1;2024;GUARÁ;TENTATIVA DE HOMICÍDIO;0
8114;2;2024;GUARÁ;TENTATIVA DE HOMICÍDIO;0
8115;3;2024;GUARÁ;TENTATIVA DE HOMICÍDIO;2
8116;4;2024;GUARÁ;TENTATIVA DE HOMICÍDIO;0
8117;5;2024;GUARÁ;TENTATIVA DE HOMICÍDIO;0
8118;6;2024;GUARÁ;TENTATIVA DE HOMICÍDIO;0
8119;7;2024;GUARÁ;TENTATIVA DE HOMICÍDIO;0
8120;8;2024;GUARÁ;TENTATIVA DE HOMICÍDIO;0
8121;9;2024;GUARÁ;TENTATIVA DE HOMICÍDIO;2
8122;10;2024;GUARÁ;TENTATIVA DE HOMICÍDIO;0
8123;11;2024;GUARÁ;TENTATIVA DE HOMICÍDIO;0
8124;12;2024;GUARÁ;TENTATIVA DE HOMICÍDIO;1
8125;1;2024;GUARÁ;TENTATIVA DE LATROCÍNIO;0
8126;2;2024;GUARÁ;TENTATIVA DE LATROCÍNIO;0
8127;3;2024;GUARÁ;TENTATIVA DE LATROCÍNIO;0
8128;4;2024;GUARÁ;TENTATIVA DE LATROCÍNIO;0
8129;5;2024;GUARÁ;TENTATIVA DE LATROCÍNIO;0
8130;6;2024;GUARÁ;TENTATIVA DE LATROCÍNIO;0
8131;7;2024;GUARÁ;TENTATIVA DE LATROCÍNIO;0
8132;8;2024;GUARÁ;TENTATIVA DE LATROCÍNIO;0
8133;9;2024;GUARÁ;TENTATIVA DE LATROCÍNIO;0
8134;10;2024;GUARÁ;TENTATIVA DE LATROCÍNIO;0
8135;11;2024;GUARÁ;TENTATIVA DE LATROCÍNIO;0
8136;12;2024;GUARÁ;TENTATIVA DE LATROCÍNIO;0
8137;1;2024;GUARÁ;TRÁFICO DE DROGAS;0
8138;2;2024;GUARÁ;TRÁFICO DE DROGAS;1
8139;3;2024;GUARÁ;TRÁFICO DE DROGAS;0
8140;4;2024;GUARÁ;TRÁFICO DE DROGAS;1
8141;5;2024;GUARÁ;TRÁFICO DE DROGAS;0
8142;6;2024;GUARÁ;TRÁFICO DE DROGAS;0
8143;7;2024;GUARÁ;TRÁFICO DE DROGAS;0
8144;8;2024;GUARÁ;TRÁFICO DE DROGAS;0
8145;9;2024;GUARÁ;TRÁFICO DE DROGAS;0
8146;10;2024;GUARÁ;TRÁFICO DE DROGAS;0
8147;11;2024;GUARÁ;TRÁFICO DE DROGAS;0
8148;12;2024;GUARÁ;TRÁFICO DE DROGAS;0
8149;1;2024;GUARÁ;USO E PORTE DE DROGAS;0
8150;2;2024;GUARÁ;USO E PORTE DE DROGAS;0
8151;3;2024;GUARÁ;USO E PORTE DE DROGAS;1
8152;4;2024;GUARÁ;USO E PORTE DE DROGAS;1
8153;5;2024;GUARÁ;USO E PORTE DE DROGAS;1
8154;6;2024;GUARÁ;USO E PORTE DE DROGAS;0
8155;7;2024;GUARÁ;USO E PORTE DE DROGAS;0
8156;8;2024;GUARÁ;USO E PORTE DE DROGAS;0
8157;9;2024;GUARÁ;USO E PORTE DE DROGAS;0
8158;10;2024;GUARÁ;USO E PORTE DE DROGAS;0
8159;11;2024;GUARÁ;USO E PORTE DE DROGAS;0
8160;12;2024;GUARÁ;USO E PORTE DE DROGAS;0
8161;1;2020;LAGO NORTE;ESTUPRO;5
8162;2;2020;LAGO NORTE;ESTUPRO;2
8163;3;2020;LAGO NORTE;ESTUPRO;1
8164;4;2020;LAGO NORTE;ESTUPRO;3
